,cycle,temp,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,soh,class
1030,36_charge_3,24,0.0,3.7066418972700514,4.066099749146539,4.17464139381882,4.187480146850748,4.188699142543458,4.189122051356843,4.189554480033767,4.189782134440614,4.189154729707456,0.0,23.6763084189675,24.693326655525254,24.56682206094776,24.37036398917009,24.246949077640014,24.161792340485714,24.11438710769604,24.063477293705596,24.060318095614406,0.0,1.4111392754651078,1.4977766199409364,1.3529129705110854,0.7058899970339809,0.3534894932534031,0.19198995393848864,0.10886321855682701,0.06463239252844914,0.036803891467814966,[0.90219442],0
1031,36_charge_4,24,0.24558427135109373,3.9408477672133033,4.083920610065263,4.184162649598032,4.187557803020949,4.188853571023774,4.189129628170992,4.189738456143089,4.189633808847959,4.189106166545739,1.7113315519210208,24.637752624309872,24.454192493993716,24.412341565322546,24.27256889522728,24.08148516919646,23.936516774855946,23.86407386820175,23.81546713827455,23.723712586160744,0.09026860307681094,1.4979690134981178,1.4980511488879036,1.2592773664318528,0.6228449252199343,0.3188209028777485,0.17182282741106666,0.09746723282571661,0.05498061359542418,0.031760777987983546,[0.89946244],0
1032,36_charge_5,24,0.0,3.4602285793385374,4.077602640459179,4.178852621967992,4.1875538038399185,4.188830970497278,4.189048194081958,4.189704250639141,4.189850334112722,4.18912300782051,0.0,21.35329342007504,24.367033717632665,24.36391873857879,24.288034955221985,24.145728020031648,24.087667003585334,24.02619836104421,23.917027699035042,23.84281727484478,0.0,1.299688092960113,1.4977164971410268,1.3281856267446004,0.678798588184271,0.3365219567095137,0.18016546378951365,0.10180128238212635,0.05810535775045946,0.030955415063184076,[0.89649826],0
1033,36_charge_6,24,0.0,3.04146265954286,4.057827759977814,4.173504156598867,4.187749569877347,4.188819511280983,4.189057843163834,4.18977538265991,4.189772123113175,4.18934457927528,0.0,19.14823063200208,24.28575380957865,24.24384664472379,24.162228685018306,23.976063085148986,23.885321946742145,23.777101559787152,23.815501357835902,23.803139864458,0.0,1.1575454259415956,1.4974580548898244,1.3522134968802524,0.6948577862349706,0.34207670106489513,0.17891461290192726,0.0991244400260764,0.05468448912893416,0.03069006613081382,[0.8942754],0
1034,36_charge_7,24,0.0,2.5308949258319218,4.043829973605877,4.163367747664376,4.187969378664334,4.188673263570694,4.189093008546636,4.189727618381201,4.189774058663416,4.18943435507235,0.0,16.087357823247388,24.400244664562642,24.3008864048855,24.17194050532641,24.00812352460419,23.879641874617366,23.79126770378372,23.79683620120275,23.826153521138938,0.0,0.9655441076723911,1.4973958482030545,1.409558294762395,0.7554734997026659,0.36139134637029696,0.18632988060548814,0.10065369268778625,0.05448645866719845,0.029599604354397922,[0.89454285],0
1035,36_charge_8,24,0.0,1.8384663935319652,4.02433500038866,4.149739687135524,4.187521948240882,4.188604193792268,4.18906669030906,4.18965004575885,4.189713945109546,4.189381720514136,0.0,11.818961183400962,24.49148867217701,24.406551981994646,24.20269466427218,24.036096035636124,23.89623864093787,23.8361858592744,23.8193081351727,23.799577552524045,0.0,0.7044808435851713,1.4975828906177628,1.4562969390572207,0.8250229962697879,0.38425371270031483,0.1938296652065539,0.10284726101657392,0.05447743710718735,0.02955256051271116,[0.89465687],0
1036,36_charge_9,24,0.0,1.395858193899242,4.010337394187057,4.139910660193604,4.187565653880527,4.1885528282052995,4.189131949210306,4.189629338324479,4.189773494994895,4.1895018492272795,0.0,9.008442213041757,24.41466142236599,24.211374773603538,24.188180846958048,23.95770141908381,23.82174200841753,23.74120481923625,23.71384002203005,23.665478628618896,0.0,0.5356104612260915,1.4973255394184657,1.4746287092767691,0.8653840292723934,0.39640818469752087,0.19764742155032997,0.10307396327812833,0.05456080362940742,0.028914640459502865,[0.89303797],0
1037,36_charge_10,24,0.0,0.8251687451765191,4.012137588695359,4.131910295516965,4.188422441420308,4.188487308143882,4.189222835857094,4.189489249092192,4.189914065664381,4.189361529799748,0.0,5.181700909088245,24.062775133825497,24.089127403662655,24.232611758005497,24.163017770194067,24.04657786638932,23.994791649869587,23.94013371620388,23.940359819383602,0.0,0.3090030552974527,1.497120294252223,1.4891160624016564,0.938126923239818,0.41936099958606815,0.2076179891076536,0.10644832600126956,0.057393943542638555,0.02850438272696914,[0.89181621],0
1038,36_charge_11,24,0.0,0.24826142272474333,3.9560309766470967,4.1078617748413,4.189292838880282,4.1883074045933775,4.189203912762676,4.189526529142553,4.189736307180809,4.189524567342583,0.0,1.7202380365411793,24.69637443056396,24.538260226016625,24.48076695108502,24.31359492031993,24.11635795145284,23.965915855810564,23.910123972497203,23.90045456120682,0.0,0.09016020669623957,1.4970147818697714,1.4961601218181826,1.02372296545108,0.44566787197128976,0.2150200731288691,0.10732591627379896,0.05495791825454951,0.027943895591879743,[0.89148644],0
1039,36_charge_12,24,0.0,0.06121832900999775,3.937364831685103,4.102331208207521,4.1890776563605305,4.188346767442452,4.189178073657062,4.189558915295238,4.189817647267725,4.18960420945514,0.0,0.44232319152479926,24.515348106724502,24.356924390338108,24.275733021492286,24.086114074813278,23.976359058426823,23.904404355882182,23.875194561860205,23.79690336987992,0.0,0.013461337735860234,1.4971777663695498,1.496056845298512,1.0441609894027755,0.4515181044318016,0.21620652031146528,0.10760517216791941,0.054943279886711376,0.027636488279151175,[0.8906888],0
1040,36_charge_13,24,0.0,0.0,3.4845557196045815,4.087894483569367,4.18862496321269,4.188200716410854,4.189172025514465,4.1894893604587855,4.189765702400818,4.189543457516703,0.0,0.0,21.847930294529785,24.348549953842824,24.278696866197546,24.094388211877362,24.0176125863639,23.860123197642128,23.809966715885587,23.79396891740358,0.0,0.0,1.3184247769377415,1.4962778261892669,1.1117856883305803,0.4743778237390719,0.22377943182433274,0.10966987124030766,0.05522230467224742,0.02741852339173119,[0.88926798],0
1041,36_charge_14,24,0.0,0.0,2.94046953943053,4.0721172985448755,4.185163248856448,4.188099298948645,4.189202310020127,4.189463055282013,4.189858467961588,4.189573322748412,0.0,0.0,18.44771864510099,24.30575052933566,24.225048348649047,24.06949563485836,23.930079412010233,23.88020547346541,23.84961425507113,24.20986098236653,0.0,0.0,1.1148987454991692,1.4965806715442262,1.1832397742761491,0.5058212956474619,0.23338367479503844,0.1115695590000798,0.055915790745199506,0.027044371948320836,[0.88795215],0
1042,36_charge_15,24,0.0,0.0,2.6097207943194616,4.069904863965633,4.182541244303903,4.187992254780142,4.18926614728743,4.18946562602707,4.189726743754049,4.189496971707677,0.0,0.0,16.742377184657027,25.09890903868104,25.237346025567717,25.364362054309534,25.173511224031884,25.16387678168823,25.364856520434856,25.40073492526176,0.0,0.0,0.9805462457524804,1.4965386157305678,1.2273590474004696,0.5279102039814014,0.23984741844441235,0.11331658074709726,0.055393663160493115,0.02691577302220377,[0.88902133],0
1043,36_charge_16,24,0.0,0.0,2.1071257207214718,4.042192308250955,4.172830126873827,4.188050365194627,4.189176708269198,4.18938071306853,4.189739498547494,4.189837443702736,0.0,0.0,14.398190805785033,26.226553790124157,26.136446982392936,26.144321473913966,26.124598748381608,26.187828480172897,26.143432877522827,26.023276599243427,0.0,0.0,0.8040511878182297,1.4968666662005574,1.3049424416846058,0.5745978095897292,0.25125105161263983,0.11431483274412223,0.05453282051325269,0.02660790681718102,[0.89150147],0
1044,36_charge_17,24,0.0,0.0,1.6792975204557077,4.026598184173082,4.1644978682852285,4.1879054989257565,4.18919395686804,4.189383450230345,4.189844225724536,4.189813317003312,0.0,0.0,11.877850206972047,26.82705185736039,26.56450515752624,26.17470534820941,25.85944849518323,25.563451703703066,25.357193525322558,25.099552211801747,0.0,0.0,0.6427974441003627,1.4969548849890573,1.3540846887576738,0.6126408929756204,0.260819549276239,0.11585912057915684,0.054492786233956335,0.025627171816939492,[0.89415002],0
1045,36_charge_18,24,0.0,0.0,1.4102584382765408,4.023037830448607,4.163603456806345,4.187718188793299,4.189100524168867,4.1894442879068325,4.189746285815607,4.188883142630086,0.0,0.0,9.390559714583905,25.24979853273738,25.07737220244846,24.813121358415046,24.61837296065339,24.495064492085714,24.412274263848797,24.368055010138313,0.0,0.0,0.5391933568972732,1.496856143979403,1.3593040088256458,0.6201512414024052,0.265759085199576,0.12008750906611991,0.056573096299885835,0.022988099408522113,[0.88964736],0
1046,36_charge_19,24,0.0,0.0,1.1809150948270632,4.016551555615854,4.160186711795714,4.187802161270735,4.189050496362566,4.189340664464271,4.189830471259033,4.1893290811001656,0.0,0.0,7.7343442790580275,24.764338553916364,24.59519742199946,24.42893592246969,24.246263419526226,24.179836565754805,24.107761664810646,24.063479103348733,0.0,0.0,0.4508999151348743,1.4969007740592704,1.3687420199291396,0.6328596211335545,0.26957766898335284,0.1212072835822682,0.057000973766261544,0.024568557812173625,[0.88546178],0
1047,36_charge_20,24,0.0,0.0,0.5871789199384673,4.013622408273618,4.152607700551546,4.187596153460454,4.189029593389855,4.189495070108125,4.189813306010527,4.189337132690908,0.0,0.0,3.7157568210277776,24.178042918744868,24.16736997054424,24.2587876652132,24.234251961401007,24.389517453204668,24.443789722135527,24.994432762478638,0.0,0.0,0.21684200152911906,1.4968762038510506,1.4154829054868718,0.6913051860930686,0.2887828794668896,0.12979343905481833,0.060639041144498605,0.02565201624296945,[0.88295251],0
1048,36_charge_21,24,0.0,0.0,0.0,3.5088426571250437,4.098404523549124,4.189454972277481,4.188731202811621,4.189386273251388,4.1896977283563315,4.189540668165881,0.0,0.0,0.0,23.877632608173002,27.875490800280694,29.085190530469127,26.97243819843936,25.958749906061215,25.50018051616194,25.21705363140762,0.0,0.0,0.0,1.3183526950112496,1.4924147441821216,0.9601162012297659,0.3514517193808469,0.1472468596125716,0.06499583139824901,0.02783559847330442,[0.89134646],0
1049,36_charge_22,24,0.0,0.0,0.0,3.7994831201665797,4.115723130979357,4.18829555360977,4.188879515967364,4.189586728230427,4.189782389508145,4.189602594351274,0.0,0.0,0.0,28.42738266894215,27.06173543301737,27.46801257676622,25.360759633369927,24.600524900703554,24.30509172592353,24.15124136403164,0.0,0.0,0.0,1.4383835056634027,1.490813652175484,0.8364960575575728,0.3201848859672501,0.13984065681198624,0.06416701357446156,0.032927839842769806,[0.8982331],0
1050,36_charge_23,24,0.0,0.0,0.0,3.5662418707157135,4.112991675682298,4.188182290012003,4.188796994352622,4.189551431442521,4.189809599533194,4.189630232336283,0.0,0.0,0.0,26.33157961272705,26.543718477381013,26.985943476366717,24.893921420670168,24.201952301313277,23.999565469179704,23.92344190382271,0.0,0.0,0.0,1.3497560950541043,1.4925243887310697,0.8472510256958116,0.3221412996501009,0.1400179421563931,0.06446792967195708,0.03369800309981212,[0.89545418],0
1051,36_charge_24,24,0.0,0.0,0.0,3.229059543340211,4.10386263465118,4.188907720646908,4.1887636486852236,4.189502290992086,4.189676532646658,4.189537720356005,0.0,0.0,0.0,23.97631343927669,26.383935336806836,26.92531673243538,24.86954562689766,24.186346802692686,23.995867478924257,23.95155187967467,0.0,0.0,0.0,1.2232126209535616,1.4968197993889047,0.8903571845526503,0.3336613373618422,0.14403752831637287,0.0651369428672091,0.03333613277111295,[0.89259001],0
1052,36_charge_25,24,0.0,0.0,0.0,3.0757534134276376,4.098543446639734,4.189483033539429,4.188828274417563,4.189527274767334,4.189747832285902,4.189614526197552,0.0,0.0,0.0,23.050425604660827,26.518845168837366,27.085691925899678,25.01983398456462,24.3122054586171,24.12519074045078,24.11269279576951,0.0,0.0,0.0,1.1654430486141156,1.4980473425413927,0.9095943120865303,0.3359746770674407,0.14423440559638134,0.064907686927969,0.033194256639602245,[0.89056716],0
1053,36_charge_26,24,0.0,0.0,0.0,2.8691186402935087,4.099723640093335,4.189592241866441,4.188762532788954,4.189472070282172,4.189764372032155,4.189403215803052,0.0,0.0,0.0,18.07512245691487,26.018026653402096,27.363184975726252,25.457682011228552,24.78677977840833,24.640425415214644,24.619237711345882,0.0,0.0,0.0,1.077182469454413,1.4979181303424982,0.9261190005345203,0.3388167392733007,0.14488643761945022,0.06578207961763771,0.03431110707742693,[0.88777889],0
1054,36_charge_27,24,0.0,0.0,0.0,2.399537764733898,4.074025313766831,4.188893975969158,4.188658298728604,4.189399796486366,4.18985101398735,4.189704946122302,0.0,0.0,0.0,18.8794509790217,27.18875415208288,27.85214025039287,25.817723195931617,24.945836986968818,24.672878080410392,24.53090063959691,0.0,0.0,0.0,0.9121322881573473,1.4980898489902823,1.020699847744363,0.3611092908800678,0.14938894955352278,0.06621075443577629,0.03302521607721233,[0.88844294],0
1055,36_charge_28,24,0.0,0.0,0.0,1.9007416163172883,4.056772661019607,4.185085153975402,4.188594584517259,4.189390185875292,4.189775045259235,4.189699204099846,0.0,0.0,0.0,15.160814453531186,26.888333034440407,27.4422262385123,25.487729614506268,24.44349036351163,24.152248005019555,24.037127245793208,0.0,0.0,0.0,0.7239798873288785,1.498044022205882,1.1094360056198511,0.38976261722343963,0.15380935950015653,0.06607308234802571,0.03332889501318487,[0.88565417],0
1056,36_charge_29,24,0.0,0.0,0.0,1.993313555418085,4.063766711440546,4.186843302584664,4.188597796806628,4.189437473217686,4.18985788494594,4.189569248026047,0.0,0.0,0.0,15.601387944579354,26.451525144411924,26.994866866455983,24.976063778386937,24.05841684316739,23.81002985908392,23.702676723785668,0.0,0.0,0.0,0.7585092376923238,1.4979475491750536,1.0614720521106,0.3728740437010891,0.15378379881822965,0.06773739788295408,0.03359711731182717,[0.88566744],0
1057,36_charge_30,24,0.0,0.0,0.0,1.6685014715289432,4.0532215545215715,4.184555477673903,4.188641153454935,4.189384163010609,4.1898893595517555,4.1895987891357125,0.0,0.0,0.0,13.255317634811385,26.35599420684038,26.831671771580467,24.95420640722565,24.04398773686945,23.87406974577158,23.827927991077072,0.0,0.0,0.0,0.6355117251001375,1.4978631622322232,1.1109020074901494,0.38908314486082723,0.1586444743574148,0.06991806921269697,0.03299686305048899,[0.88304214],0
1058,36_charge_31,24,0.0,0.0,0.0,1.4067593780173113,4.055650600279739,4.184158704737378,4.18850216691954,4.189310628950051,4.189976075443802,4.189677628774452,0.0,0.0,0.0,8.849674335015225,25.1528455603229,27.04688134945025,25.468184947320786,24.53061862035039,24.36167123462235,24.328707105750556,0.0,0.0,0.0,0.527934368488384,1.4978676579303989,1.1417037640828296,0.3972597280856009,0.16135292681501917,0.07104204563123394,0.03339220726995524,[0.87963968],0
1059,36_charge_32,24,0.0,0.0,0.0,1.0937328452749602,4.0291739902290304,4.177817156004284,4.188488422581247,4.189301811448522,4.189779169832941,4.18969502810689,0.0,0.0,0.0,9.275873594685834,27.40445955693007,27.5619495449736,25.86336431160252,24.69434596397275,24.39829789374337,24.289900661063196,0.0,0.0,0.0,0.41656790794529336,1.4979628121388413,1.2069174310767843,0.42081833310819533,0.16635633422850635,0.07101882682015229,0.03352107911520884,[0.88051844],0
1060,36_charge_33,24,0.0,0.0,0.0,0.8622338028680302,4.019265368573516,4.174079440907031,4.188440049231472,4.189253982251379,4.189899200589327,4.189593124487915,0.0,0.0,0.0,7.450431759781291,27.320692712532693,27.224318846509224,25.612005328660665,24.357719131566363,24.006546347194057,23.858242320308047,0.0,0.0,0.0,0.32831235807709025,1.497820256818424,1.2366960172505377,0.43592898417217013,0.1711229505273873,0.07303001852161395,0.03358638013856524,[0.88012138],0
1061,36_charge_34,24,0.0,0.0,0.0,0.8133380795444173,4.020198569683642,4.175483092901685,4.188489430691287,4.189369484512178,4.189865300783068,4.189567073046126,0.0,0.0,0.0,6.973325117089703,26.988084415832986,26.9162223103463,25.23709809676707,24.06163716756745,23.80925443825761,23.742830512536457,0.0,0.0,0.0,0.3090836620956971,1.4978506040832797,1.2208392869536262,0.42544359626447176,0.16754863923751886,0.0711649404654424,0.03330953328186334,[0.87779497],0
1062,36_charge_35,24,0.0,0.0,0.0,0.4551724398395627,4.001923961392446,4.169175003568842,4.188377309329363,4.189314609920111,4.189826967044074,4.189756546504125,0.0,0.0,0.0,4.122465294268552,27.40985736624146,26.868182407619955,25.43428558760583,24.1261575533869,23.831466071807267,23.74797301223122,0.0,0.0,0.0,0.1707744550132616,1.497738305480065,1.276495829309235,0.45213112340762135,0.17448571751398087,0.07264794754981085,0.033487593746571245,[0.87728011],0
1063,36_charge_36,24,0.0,0.0,0.0,0.2683246500400423,4.0103661428647,4.167967956928065,4.188345092986902,4.189347586917569,4.1898016618159035,4.189822022733543,0.0,0.0,0.0,1.772984859811358,24.711105367632047,26.87571272825196,25.988584064261225,24.965344382656077,24.952249900978504,25.11833520701629,0.0,0.0,0.0,0.09403738220024235,1.4977165021411385,1.2919002753682085,0.4622113395640991,0.17751486880578282,0.07349101504176778,0.034047961920093586,[0.87495542],0
1064,36_charge_37,24,0.0,0.0,0.0,0.0,3.7404772122552346,4.147830758515549,4.188086418668279,4.189350034744818,4.189867936959169,4.189857111563712,0.0,0.0,0.0,0.0,28.56571190421045,28.576461997602127,27.841652151131655,26.337084054122215,26.068473038087106,26.078949940610254,0.0,0.0,0.0,0.0,1.4078065912169713,1.3891138077465537,0.5368544758035956,0.19271558409718162,0.07608460754072566,0.03416748253334153,[0.88051128],0
1065,36_charge_38,24,0.0,0.0,0.0,0.0,3.169741336970445,4.128178047700145,4.188162239016857,4.1892068097699795,4.189943861834607,4.189757025672035,0.0,0.0,0.0,0.0,25.1796663736693,29.16844910722687,28.93408515810306,27.109218556033017,26.632643907167584,26.221760865297043,0.0,0.0,0.0,0.0,1.1964779290551188,1.4463977418777594,0.6258874714041075,0.2134081945670526,0.0822098956054368,0.0351830513959873,[0.88120473],0
1066,36_charge_39,24,0.0,0.0,0.0,0.0,3.3935716899143378,4.142385124963776,4.188094755716626,4.189303460213144,4.189781444613952,4.189733740647483,0.0,0.0,0.0,0.0,25.762331869657547,27.917737960382365,27.095369160145463,25.24479954370739,24.750029814417584,24.534597356372306,0.0,0.0,0.0,0.0,1.2771518898497518,1.4053640961592102,0.5562947110238388,0.19657158207136677,0.07660675338449054,0.034374922523599916,[0.87680852],0
1067,36_charge_40,24,0.0,0.0,0.0,0.0,3.0135043900291283,4.131715708957852,4.188315113473912,4.1891595609826355,4.1898229179508775,4.189772628472712,0.0,0.0,0.0,0.0,22.501982818806127,26.99965400445154,26.527391420503083,24.612797266763565,24.1786149012901,24.045439645303187,0.0,0.0,0.0,0.0,1.134988470427897,1.4358696146149728,0.6119589031419415,0.21260225141231665,0.08347478005507743,0.036605274239525455,[0.87310224],0
1068,36_charge_41,24,0.0,0.0,0.0,0.0,3.302257462925872,4.1485601267379995,4.188235148068546,4.189243340259367,4.189721548030707,4.189739402341859,0.0,0.0,0.0,0.0,20.386209866471795,26.28483721286311,25.949670372727837,24.33247600990659,23.938759624669753,23.865877379877872,0.0,0.0,0.0,0.0,1.230894378011493,1.3889625553813583,0.5445479771500364,0.1965952027537721,0.07836574807966634,0.035963087804053974,[0.87030881],0
1069,36_charge_42,24,0.0,0.0,0.0,0.0,2.6353617146869324,4.115981495388514,4.1888154965891955,4.189094152714886,4.189738970116735,4.189808108387041,0.0,0.0,0.0,0.0,17.381239055305667,27.44200752117778,28.212316829462143,26.463956792344444,26.19512491220075,26.23907791886792,0.0,0.0,0.0,0.0,0.9888671311436144,1.4756357368318918,0.6850371206359271,0.22258240580907554,0.08416458373739186,0.03568433976045613,[0.8753452],0
1070,36_charge_43,24,0.0,0.0,0.0,0.0,2.3532045123316605,4.098487739507987,4.188760716093857,4.1891504080529005,4.189851589179577,4.1897577432158295,0.0,0.0,0.0,0.0,19.149277993030683,28.75831384673699,28.827000368829815,26.70717505747597,26.164373925752653,25.933850166253322,0.0,0.0,0.0,0.0,0.8930121314761779,1.490259051886491,0.7353449568490625,0.23032480333364772,0.08443577031687768,0.03494540215223946,[0.88255603],0
1071,36_charge_44,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5914938895521105,4.11309207611546,4.188405513790744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.344402493244413,28.10511123860351,28.010977998838634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981439448103344,1.4734738867843187,0.6613519489043005,[0.88159441],0
1072,36_charge_45,24,0.0,0.0,0.0,0.0,2.0595993738876563,4.092236077000725,4.189884530581541,4.189137059949439,4.1897764405521265,4.189811775170141,0.0,0.0,0.0,0.0,14.730711062339788,28.90710993076249,29.739199009383622,27.452599114458433,26.69115766461942,26.30831944944632,0.0,0.0,0.0,0.0,0.7734544733234254,1.49575907116186,0.7945354155402283,0.2356132665510861,0.08467149602111976,0.0346753211619535,[0.99274648],0
1073,36_charge_46,24,0.0,0.0,0.0,0.0,2.0691329864601866,4.092735663392878,4.1893715660944215,4.189054761968541,4.189763430532071,4.189838288014098,0.0,0.0,0.0,0.0,16.62559472391427,27.857602861242842,27.94130968336524,25.685557517058058,25.10455086776281,24.950857714569036,0.0,0.0,0.0,0.0,0.7848419175972529,1.493994888852349,0.7644364877918935,0.23215565640865155,0.0838486130618712,0.03451525516315322,[0.88267787],0
1074,36_charge_47,24,0.0,0.0,0.0,0.0,1.8066069963502736,4.086754622493382,4.190150814283685,4.1890634210728175,4.189725190542173,4.189880540775527,0.0,0.0,0.0,0.0,14.383804238004338,27.336725483816636,27.493477706464454,25.279542424736523,24.78715068112954,24.628182848585524,0.0,0.0,0.0,0.0,0.6850422288709322,1.4954299685348438,0.7843356192039667,0.233192503951704,0.08462200731979587,0.03523412959049492,[0.87859402],0
1075,36_charge_48,24,0.0,0.0,0.0,0.0,2.144220367467433,4.103730393160314,4.189081874215268,4.189143223084789,4.189799344700434,4.189678371949568,0.0,0.0,0.0,0.0,16.610052113120293,27.075101578126272,27.308832960641368,25.308945494607094,24.81379061357013,24.974474569133122,0.0,0.0,0.0,0.0,0.811707105296149,1.4838405097810325,0.7088482872227435,0.2195978436167533,0.07927506964520854,0.03390908886557334,[0.87868853],0
1076,36_charge_49,24,0.0,0.0,0.0,0.0,1.6297160556614816,4.074949248154091,4.190141236108456,4.189124749260657,4.1895946790316385,4.189769038017507,0.0,0.0,0.0,0.0,13.456611756607414,28.13466385049802,28.56984990925539,26.624408144805532,26.235773031417565,26.207756648993175,0.0,0.0,0.0,0.0,0.6196528505395348,1.496977760264205,0.8382607710454139,0.24515010663597514,0.0847506659326361,0.034036268127979205,[0.88086881],0
1077,36_charge_50,24,0.0,0.0,0.0,0.0,1.3632883669967508,4.06919921213525,4.190204848785722,4.189131411259467,4.189689267557924,4.189934402309217,0.0,0.0,0.0,0.0,9.470852437594083,27.849303821644874,29.46291264854451,27.49439666313411,27.00481336763498,26.860981443043485,0.0,0.0,0.0,0.0,0.5123132610152245,1.4970965444992017,0.8972879843598078,0.25702298954764086,0.08938787069741397,0.036436423104369974,[0.88034463],1
1078,36_charge_51,24,0.0,0.0,0.0,0.0,1.2947452653437148,4.06025406126786,4.1898005024890255,4.189122239848549,4.189604388719537,4.189728565969058,0.0,0.0,0.0,0.0,11.071639228760567,28.38106386900965,28.51538679411264,26.153178047648545,25.496533082057887,25.300063374157524,0.0,0.0,0.0,0.0,0.4931768980573943,1.4973009964593338,0.8934259977709827,0.25622870909968326,0.08786248352859058,0.036300942396753376,[0.88033478],1
1079,36_charge_52,24,0.0,0.0,0.0,0.0,1.1148955445501478,4.054447902136475,4.18891060530637,4.189137184029553,4.189697521036895,4.189862161744815,0.0,0.0,0.0,0.0,9.484698520472266,27.91099720774967,28.082659820349665,25.793742882359453,25.187459329266147,25.038943007926736,0.0,0.0,0.0,0.0,0.42398899313679894,1.4971934215115372,0.9153489480864961,0.2612064553555527,0.0886848262386853,0.03497951485174828,[0.8764819],1
1080,36_charge_53,24,0.0,0.0,0.0,0.0,1.0446763101773795,4.0522232652441295,4.189042187145712,4.189068183817472,4.189588726285455,4.189798407346283,0.0,0.0,0.0,0.0,8.903550271195394,27.78082521644476,27.9374976376095,25.64976817424736,25.045423983808135,24.917969148598058,0.0,0.0,0.0,0.0,0.3972384474365232,1.4971976250285695,0.920701021673077,0.26068398088319056,0.08785437715929421,0.03541443833382063,[0.87526785],1
1081,36_charge_54,24,0.0,0.0,0.0,0.0,0.8228853064723497,4.038757323748701,4.186776793281437,4.18908629957205,4.189548024070862,4.189651771760292,0.0,0.0,0.0,0.0,7.327715871806505,28.5090841248603,28.29956609485821,25.88605314629291,25.23301624003703,25.24815034019027,0.0,0.0,0.0,0.0,0.312793956249855,1.4971874450613138,0.9661066829750095,0.2725299312379253,0.09048872412413753,0.03583126483570401,[0.8750381],1
1082,36_charge_55,24,0.0,0.0,0.0,0.0,1.102786633937547,4.067424082093229,4.189824646270962,4.1891556952969955,4.189737595760816,4.1896009244483,0.0,0.0,0.0,0.0,7.44017433879277,27.051849609135836,28.790087749056703,26.809793281803454,26.3552497372325,26.334479599392896,0.0,0.0,0.0,0.0,0.41251859640464217,1.4971062629831122,0.877845424238615,0.2462510543392101,0.08478186821975532,0.03353966778281176,[0.87329789],1
1083,36_charge_56,24,0.0,0.0,0.0,0.0,0.32567100031373764,4.0054395580609645,4.180765462961885,4.188927789542176,4.189656536398441,4.189901184834653,0.0,0.0,0.0,0.0,3.2604718709771294,30.17043028318362,30.02899791633609,27.960968354942448,27.19009187691555,26.748263071032536,0.0,0.0,0.0,0.0,0.12084163998665608,1.4973930122674821,1.0851606535350011,0.30051154350925047,0.0957532631040723,0.03579965303271288,[0.87680714],1
1084,36_charge_57,24,0.0,0.0,0.0,0.0,0.46376506360050573,4.019493097204356,4.184114992840146,4.189015085259675,4.18967054772805,4.189807759113689,0.0,0.0,0.0,0.0,4.3981217428826325,28.948099573914543,28.482953534354397,26.044289439945665,25.190485197904245,24.852248103613743,0.0,0.0,0.0,0.0,0.17461750125715358,1.497340624598702,1.024834095008383,0.2845550346897223,0.09330117997233012,0.03620713322117131,[0.87536251],1
1085,36_charge_58,24,0.0,0.0,0.0,0.0,0.31709166756755247,4.013417591523295,4.183358710531924,4.189001809317963,4.189570980218165,4.189777161256193,0.0,0.0,0.0,0.0,3.006565575902164,28.044058468476514,27.579672558077853,25.264372477489776,24.510702939758183,24.327298011356,0.0,0.0,0.0,0.0,0.11699424309500564,1.4969469514415177,1.040070472907619,0.2894897138639969,0.09456122806123896,0.0360304453891753,[0.87165267],1
1086,36_charge_59,24,0.0,0.0,0.0,0.0,0.24108369459161597,4.0108104640895155,4.183414208893468,4.189003459535237,4.189547522221929,4.189828507941388,0.0,0.0,0.0,0.0,2.2985075902407397,27.88576265879823,27.308148274638633,24.97759173506096,24.245982750464602,24.087065179760106,0.0,0.0,0.0,0.0,0.08627803348754146,1.4967037918216164,1.037998588218723,0.28877729869576163,0.09458388903725892,0.03697436162853654,[0.86683125],1
1087,36_charge_60,24,0.0,0.0,0.0,0.0,0.45933545627198674,4.0458624826943685,4.187835310719434,4.189044750540497,4.1896943021024935,4.189786323991593,0.0,0.0,0.0,0.0,2.9738044464873474,25.07177403058744,26.994579873338797,25.234888049500007,24.881163892838213,25.017402259459555,0.0,0.0,0.0,0.0,0.1668691389401642,1.4968346977994467,0.9591305489138043,0.2684738570644372,0.09037145442757745,0.03505524871054065,[0.86596035],1
1088,36_charge_61,24,0.0,0.0,0.0,0.0,0.0,3.876586313524242,4.176164238198946,4.188979906263603,4.189547924651583,4.189877007570721,0.0,0.0,0.0,0.0,0.0,29.40547899490071,29.17218518852961,27.135575100821846,26.50482925394058,26.530936365572057,0.0,0.0,0.0,0.0,0.0,1.4488881650773786,1.1263774238190316,0.3111782769940497,0.09723657802292142,0.037419053729500634,[0.87143023],1
