,cycle,temp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,soh,class
1058,36_charge_31,24,0.0,0.0,99.37577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.906845,445.21048,0.0,0.0,0.0,0.0,367.6854,0.0,0.0,0.0,76.906845,445.21048,0.0,0.0,0.0,0.0,367.6854,0.0,[0.87963968],0
1059,36_charge_32,24,0.0,0.0,98.53916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.58779,463.89465,0.0,0.0,0.0,0.0,363.36627,0.0,0.0,0.0,69.58779,463.89465,0.0,0.0,0.0,0.0,363.36627,0.0,[0.88051844],0
1060,36_charge_33,24,0.0,0.0,98.04901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66886,454.29138,0.0,0.0,0.0,0.0,366.85294,0.0,0.0,0.0,64.66886,454.29138,0.0,0.0,0.0,0.0,366.85294,0.0,[0.88012138],0
1061,36_charge_34,24,0.0,0.0,97.65434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.360855,447.33243,0.0,0.0,0.0,0.0,359.30002,0.0,0.0,0.0,64.360855,447.33243,0.0,0.0,0.0,0.0,359.30002,0.0,[0.87779497],0
1062,36_charge_35,24,0.0,0.0,97.15131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.819496,436.93222,0.0,0.0,0.0,0.0,367.79083,0.0,0.0,0.0,63.819496,436.93222,0.0,0.0,0.0,0.0,367.79083,0.0,[0.87728011],0
1063,36_charge_36,24,0.0,0.0,97.053986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.74115,417.6783,0.0,0.0,0.0,0.0,389.2549,0.0,0.0,0.0,79.74115,417.6783,0.0,0.0,0.0,0.0,389.2549,0.0,[0.87495542],0
1064,36_charge_37,24,0.0,0.0,94.71195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.81898,449.14175,0.0,0.0,0.0,0.0,408.9468,0.0,0.0,0.0,76.81898,449.14175,0.0,0.0,0.0,0.0,408.9468,0.0,[0.88051128],0
1065,36_charge_38,24,0.0,0.0,93.6163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.11771,445.3039,0.0,0.0,0.0,0.0,426.76938,0.0,0.0,0.0,79.11771,445.3039,0.0,0.0,0.0,0.0,426.76938,0.0,[0.88120473],0
1066,36_charge_39,24,0.0,0.0,93.93421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.367023,431.63034,0.0,0.0,0.0,0.0,396.96088,0.0,0.0,0.0,62.367023,431.63034,0.0,0.0,0.0,0.0,396.96088,0.0,[0.87680852],0
1067,36_charge_40,24,0.0,0.0,93.21468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.91394,406.8749,0.0,0.0,0.0,0.0,388.0544,0.0,0.0,0.0,66.91394,406.8749,0.0,0.0,0.0,0.0,388.0544,0.0,[0.87310224],0
1068,36_charge_41,24,0.0,0.0,93.68091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.61196,387.7471,0.0,0.0,0.0,0.0,384.42133,0.0,0.0,0.0,76.61196,387.7471,0.0,0.0,0.0,0.0,384.42133,0.0,[0.87030881],0
1069,36_charge_42,24,0.0,0.0,92.180305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.152016,388.39056,0.0,0.0,0.0,0.0,424.96713,0.0,0.0,0.0,94.152016,388.39056,0.0,0.0,0.0,0.0,424.96713,0.0,[0.8753452],0
1070,36_charge_43,24,0.0,0.0,91.1586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.49759,412.21655,0.0,0.0,0.0,0.0,427.7116,0.0,0.0,0.0,84.49759,412.21655,0.0,0.0,0.0,0.0,427.7116,0.0,[0.88255603],0
1071,36_charge_44,24,0.0,0.0,45.701725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.33527,9.316346,0.0,0.0,0.0,0.0,298.80276,0.0,0.0,0.0,288.33527,9.316346,0.0,0.0,0.0,0.0,298.80276,0.0,[0.88159441],0
1072,36_charge_45,24,0.0,0.0,89.57757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.51696,392.95877,0.0,0.0,0.0,0.0,438.04913,0.0,0.0,0.0,96.51696,392.95877,0.0,0.0,0.0,0.0,438.04913,0.0,[0.99274648],0
1073,36_charge_46,24,0.0,0.0,89.509056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.01312,390.9068,0.0,0.0,0.0,0.0,410.33487,0.0,0.0,0.0,81.01312,390.9068,0.0,0.0,0.0,0.0,410.33487,0.0,[0.88267787],0
1074,36_charge_47,24,0.0,0.0,88.79345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.73813,369.98013,0.0,0.0,0.0,0.0,409.41916,0.0,0.0,0.0,86.73813,369.98013,0.0,0.0,0.0,0.0,409.41916,0.0,[0.87859402],0
1075,36_charge_48,24,0.0,0.0,89.93858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.102776,383.74142,0.0,0.0,0.0,0.0,406.97217,0.0,0.0,0.0,83.102776,383.74142,0.0,0.0,0.0,0.0,406.97217,0.0,[0.87868853],0
1076,36_charge_49,24,0.0,0.0,88.29832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.96151,376.1506,0.0,0.0,0.0,0.0,432.369,0.0,0.0,0.0,96.96151,376.1506,0.0,0.0,0.0,0.0,432.369,0.0,[0.88086881],0
1077,36_charge_50,24,0.0,0.0,88.30948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.99181,356.30652,0.0,0.0,0.0,0.0,440.7632,0.0,0.0,0.0,118.99181,356.30652,0.0,0.0,0.0,0.0,440.7632,0.0,[0.88034463],1
1078,36_charge_51,24,0.0,0.0,88.12164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.13149,365.12656,0.0,0.0,0.0,0.0,422.97235,0.0,0.0,0.0,96.13149,365.12656,0.0,0.0,0.0,0.0,422.97235,0.0,[0.88033478],1
1079,36_charge_52,24,0.0,0.0,87.43366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.43046,351.19174,0.0,0.0,0.0,0.0,418.6041,0.0,0.0,0.0,100.43046,351.19174,0.0,0.0,0.0,0.0,418.6041,0.0,[0.8764819],1
1080,36_charge_53,24,0.0,0.0,87.2772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.11953,347.0495,0.0,0.0,0.0,0.0,416.72708,0.0,0.0,0.0,101.11953,347.0495,0.0,0.0,0.0,0.0,416.72708,0.0,[0.87526785],1
1081,36_charge_54,24,0.0,0.0,86.55206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.48909,342.2753,0.0,0.0,0.0,0.0,422.29465,0.0,0.0,0.0,102.48909,342.2753,0.0,0.0,0.0,0.0,422.29465,0.0,[0.8750381],1
1082,36_charge_55,24,0.0,0.0,87.470055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.72971,336.62192,0.0,0.0,0.0,0.0,431.8248,0.0,0.0,0.0,118.72971,336.62192,0.0,0.0,0.0,0.0,431.8248,0.0,[0.87329789],1
1083,36_charge_56,24,0.0,0.0,84.341385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.062904,337.4659,0.0,0.0,0.0,0.0,449.4705,0.0,0.0,0.0,126.062904,337.4659,0.0,0.0,0.0,0.0,449.4705,0.0,[0.87680714],1
1084,36_charge_57,24,0.0,0.0,85.352356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.35585,329.34436,0.0,0.0,0.0,0.0,420.6003,0.0,0.0,0.0,108.35585,329.34436,0.0,0.0,0.0,0.0,420.6003,0.0,[0.87536251],1
1085,36_charge_58,24,0.0,0.0,84.332375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.311424,313.01,0.0,0.0,0.0,0.0,407.74863,0.0,0.0,0.0,110.311424,313.01,0.0,0.0,0.0,0.0,407.74863,0.0,[0.87165267],1
1086,36_charge_59,24,0.0,0.0,84.19856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.08761,305.17447,0.0,0.0,0.0,0.0,403.71844,0.0,0.0,0.0,113.08761,305.17447,0.0,0.0,0.0,0.0,403.71844,0.0,[0.86683125],1
1087,36_charge_60,24,0.0,0.0,85.21129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.41036,292.7676,0.0,0.0,0.0,0.0,407.52194,0.0,0.0,0.0,126.41036,292.7676,0.0,0.0,0.0,0.0,407.52194,0.0,[0.86596035],1
1088,36_charge_61,24,0.0,0.0,82.79692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.00987,312.03043,0.0,0.0,0.0,0.0,443.2719,0.0,0.0,0.0,133.00987,312.03043,0.0,0.0,0.0,0.0,443.2719,0.0,[0.87143023],1
1089,36_charge_62,24,0.0,0.0,81.69622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.02026,305.40482,0.0,0.0,0.0,0.0,448.8192,0.0,0.0,0.0,145.02026,305.40482,0.0,0.0,0.0,0.0,448.8192,0.0,[0.87165349],1
1090,36_charge_63,24,0.0,0.0,82.19842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.059555,296.86392,0.0,0.0,0.0,0.0,417.26816,0.0,0.0,0.0,126.059555,296.86392,0.0,0.0,0.0,0.0,417.26816,0.0,[0.86926225],1
1091,36_charge_64,24,0.0,0.0,82.12368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.10954,282.6216,0.0,0.0,0.0,0.0,405.99915,0.0,0.0,0.0,124.10954,282.6216,0.0,0.0,0.0,0.0,405.99915,0.0,[0.86478113],1
1092,36_charge_65,24,0.0,0.0,82.84851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.95183,266.12036,0.0,0.0,0.0,0.0,399.32748,0.0,0.0,0.0,133.95183,266.12036,0.0,0.0,0.0,0.0,399.32748,0.0,[0.86365184],1
1093,36_charge_66,24,0.0,0.0,81.08535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.33003,260.47708,0.0,0.0,0.0,0.0,428.1578,0.0,0.0,0.0,162.33003,260.47708,0.0,0.0,0.0,0.0,428.1578,0.0,[0.87246852],1
1094,36_charge_67,24,0.0,0.0,80.34617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.5306,275.57956,0.0,0.0,0.0,0.0,435.17133,0.0,0.0,0.0,151.5306,275.57956,0.0,0.0,0.0,0.0,435.17133,0.0,[0.8821216],1
1095,36_charge_68,24,0.0,0.0,80.07841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.48541,258.96478,0.0,0.0,0.0,0.0,415.1604,0.0,0.0,0.0,144.48541,258.96478,0.0,0.0,0.0,0.0,415.1604,0.0,[0.8752441],1
1096,36_charge_69,24,0.0,0.0,80.47237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.23387,256.8981,0.0,0.0,0.0,0.0,404.43887,0.0,0.0,0.0,140.23387,256.8981,0.0,0.0,0.0,0.0,404.43887,0.0,[0.87213554],1
1097,36_charge_70,24,0.0,0.0,80.570564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.05496,254.05699,0.0,0.0,0.0,0.0,398.83643,0.0,0.0,0.0,139.05496,254.05699,0.0,0.0,0.0,0.0,398.83643,0.0,[0.8682707],1
1098,36_charge_71,24,0.0,0.0,80.79508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.66333,235.43806,0.0,0.0,0.0,0.0,403.49896,0.0,0.0,0.0,159.66333,235.43806,0.0,0.0,0.0,0.0,403.49896,0.0,[0.86661155],1
1099,36_charge_72,24,0.0,0.0,76.34831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.9101,221.01361,0.0,0.0,0.0,0.0,427.50113,0.0,0.0,0.0,185.9101,221.01361,0.0,0.0,0.0,0.0,427.50113,0.0,[0.86930311],1
1100,36_charge_73,24,0.0,0.0,77.513695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.69176,246.41791,0.0,0.0,0.0,0.0,432.9996,0.0,0.0,0.0,166.69176,246.41791,0.0,0.0,0.0,0.0,432.9996,0.0,[0.87160675],1
1101,36_charge_74,24,0.0,0.0,78.28017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.01584,240.81029,0.0,0.0,0.0,0.0,403.59625,0.0,0.0,0.0,154.01584,240.81029,0.0,0.0,0.0,0.0,403.59625,0.0,[0.86663491],1
1102,36_charge_75,24,0.0,0.0,77.7828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.94331,227.8498,0.0,0.0,0.0,0.0,396.10895,0.0,0.0,0.0,153.94331,227.8498,0.0,0.0,0.0,0.0,396.10895,0.0,[0.86494531],1
1103,36_charge_76,24,0.0,0.0,78.927574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.83704,217.97375,0.0,0.0,0.0,0.0,386.97662,0.0,0.0,0.0,157.83704,217.97375,0.0,0.0,0.0,0.0,386.97662,0.0,[0.86022017],1
1104,36_charge_77,24,0.0,0.0,77.59463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.07837,223.91965,0.0,0.0,0.0,0.0,396.2998,0.0,0.0,0.0,156.07837,223.91965,0.0,0.0,0.0,0.0,396.2998,0.0,[0.86221036],1
1105,36_charge_78,24,0.0,0.0,77.36443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.42105,220.1312,0.0,0.0,0.0,0.0,391.6991,0.0,0.0,0.0,154.42105,220.1312,0.0,0.0,0.0,0.0,391.6991,0.0,[0.86074364],1
1106,36_charge_79,24,0.0,0.0,77.40706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.13835,219.07817,0.0,0.0,0.0,0.0,393.7543,0.0,0.0,0.0,156.13835,219.07817,0.0,0.0,0.0,0.0,393.7543,0.0,[0.85987244],1
1107,36_charge_80,24,0.0,0.0,77.41364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.40552,217.8593,0.0,0.0,0.0,0.0,392.85095,0.0,0.0,0.0,156.40552,217.8593,0.0,0.0,0.0,0.0,392.85095,0.0,[0.85821521],1
1108,36_charge_81,24,0.0,0.0,77.21891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.40308,197.18005,0.0,0.0,0.0,0.0,382.73877,0.0,0.0,0.0,169.40308,197.18005,0.0,0.0,0.0,0.0,382.73877,0.0,[0.85560146],1
1109,36_charge_82,24,0.0,0.0,76.96476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.72737,215.17659,0.0,0.0,0.0,0.0,386.4121,0.0,0.0,0.0,157.72737,215.17659,0.0,0.0,0.0,0.0,386.4121,0.0,[0.85511716],1
1110,36_charge_83,24,0.0,0.0,76.16671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.87308,206.3687,0.0,0.0,0.0,0.0,391.6481,0.0,0.0,0.0,167.87308,206.3687,0.0,0.0,0.0,0.0,391.6481,0.0,[0.85654844],1
1111,36_charge_84,24,0.0,0.0,76.0701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.46086,203.81956,0.0,0.0,0.0,0.0,388.3097,0.0,0.0,0.0,166.46086,203.81956,0.0,0.0,0.0,0.0,388.3097,0.0,[0.85518543],1
1112,36_charge_85,24,0.0,0.0,75.797844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.74155,198.20871,0.0,0.0,0.0,0.0,386.09387,0.0,0.0,0.0,169.74155,198.20871,0.0,0.0,0.0,0.0,386.09387,0.0,[0.85323086],1
1113,36_charge_86,24,0.0,0.0,76.01383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.72855,179.28894,0.0,0.0,0.0,0.0,379.36722,0.0,0.0,0.0,181.72855,179.28894,0.0,0.0,0.0,0.0,379.36722,0.0,[0.8514715],1
1114,36_charge_87,24,0.0,0.0,74.92264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.41629,189.13358,0.0,0.0,0.0,0.0,382.7724,0.0,0.0,0.0,175.41629,189.13358,0.0,0.0,0.0,0.0,382.7724,0.0,[0.85363063],1
1115,36_charge_88,24,0.0,0.0,74.92066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.3703,186.51974,0.0,0.0,0.0,0.0,389.27808,0.0,0.0,0.0,182.3703,186.51974,0.0,0.0,0.0,0.0,389.27808,0.0,[0.85193186],1
1116,36_charge_89,24,0.0,0.0,74.062775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0898,183.66321,0.0,0.0,0.0,0.0,401.26233,0.0,0.0,0.0,197.0898,183.66321,0.0,0.0,0.0,0.0,401.26233,0.0,[0.8539809],1
1117,36_charge_90,24,0.0,0.0,73.08534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.897,183.03302,0.0,0.0,0.0,0.0,408.06158,0.0,0.0,0.0,201.897,183.03302,0.0,0.0,0.0,0.0,408.06158,0.0,[0.85565114],1
1118,36_charge_91,24,0.0,0.0,74.25427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.2379,172.32925,0.0,0.0,0.0,0.0,388.348,0.0,0.0,0.0,196.2379,172.32925,0.0,0.0,0.0,0.0,388.348,0.0,[0.85706103],1
1119,36_charge_92,24,0.0,0.0,73.123856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.8219,173.98114,0.0,0.0,0.0,0.0,379.73953,0.0,0.0,0.0,183.8219,173.98114,0.0,0.0,0.0,0.0,379.73953,0.0,[0.85266625],1
1120,36_charge_93,24,0.0,0.0,73.078156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.95052,172.13712,0.0,0.0,0.0,0.0,374.18024,0.0,0.0,0.0,181.95052,172.13712,0.0,0.0,0.0,0.0,374.18024,0.0,[0.84673047],1
1121,36_charge_94,24,0.0,0.0,72.77077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.55933,166.00525,0.0,0.0,0.0,0.0,378.42947,0.0,0.0,0.0,185.55933,166.00525,0.0,0.0,0.0,0.0,378.42947,0.0,[0.84526221],1
1122,36_charge_95,24,0.0,0.0,72.57818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.56844,174.60039,0.0,0.0,0.0,0.0,394.69763,0.0,0.0,0.0,196.56844,174.60039,0.0,0.0,0.0,0.0,394.69763,0.0,[0.85038874],1
1123,36_charge_96,24,0.0,0.0,72.08581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.88588,156.88263,0.0,0.0,0.0,0.0,399.41553,0.0,0.0,0.0,217.88588,156.88263,0.0,0.0,0.0,0.0,399.41553,0.0,[0.84855522],1
1124,36_charge_97,24,0.0,0.0,71.371925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.54323,158.57224,0.0,0.0,0.0,0.0,387.28217,0.0,0.0,0.0,204.54323,158.57224,0.0,0.0,0.0,0.0,387.28217,0.0,[0.84989623],1
1125,36_charge_98,24,0.0,0.0,71.79016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.59613,155.56319,0.0,0.0,0.0,0.0,373.3338,0.0,0.0,0.0,198.59613,155.56319,0.0,0.0,0.0,0.0,373.3338,0.0,[0.84563524],1
1126,36_charge_99,24,0.0,0.0,71.40708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.98335,153.776,0.0,0.0,0.0,0.0,373.2381,0.0,0.0,0.0,198.98335,153.776,0.0,0.0,0.0,0.0,373.2381,0.0,[0.84285635],2
1127,36_charge_100,24,0.0,0.0,71.40653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.09778,155.14479,0.0,0.0,0.0,0.0,383.42688,0.0,0.0,0.0,207.09778,155.14479,0.0,0.0,0.0,0.0,383.42688,0.0,[0.84160469],2
1128,36_charge_101,24,0.0,0.0,71.414116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.7359,141.85721,0.0,0.0,0.0,0.0,391.502,0.0,0.0,0.0,226.7359,141.85721,0.0,0.0,0.0,0.0,391.502,0.0,[0.84644318],2
1129,36_charge_102,24,0.0,0.0,69.448204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.36443,139.36777,0.0,0.0,0.0,0.0,397.95605,0.0,0.0,0.0,231.36443,139.36777,0.0,0.0,0.0,0.0,397.95605,0.0,[0.84923341],2
1130,36_charge_103,24,0.0,0.0,70.217926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.6717,142.54411,0.0,0.0,0.0,0.0,380.64468,0.0,0.0,0.0,213.6717,142.54411,0.0,0.0,0.0,0.0,380.64468,0.0,[0.84679067],2
1131,36_charge_104,24,0.0,0.0,70.78508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.17973,138.83556,0.0,0.0,0.0,0.0,369.29297,0.0,0.0,0.0,207.17973,138.83556,0.0,0.0,0.0,0.0,369.29297,0.0,[0.84154756],2
1132,36_charge_105,24,0.0,0.0,70.25054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.09842,137.39421,0.0,0.0,0.0,0.0,369.89627,0.0,0.0,0.0,209.09842,137.39421,0.0,0.0,0.0,0.0,369.89627,0.0,[0.84252311],2
1133,36_charge_106,24,0.0,0.0,69.86264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.76231,121.022194,0.0,0.0,0.0,0.0,378.84976,0.0,0.0,0.0,234.76231,121.022194,0.0,0.0,0.0,0.0,378.84976,0.0,[0.84015494],2
1134,36_charge_107,24,0.0,0.0,68.234474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.06061,129.17207,0.0,0.0,0.0,0.0,400.3053,0.0,0.0,0.0,247.06061,129.17207,0.0,0.0,0.0,0.0,400.3053,0.0,[0.84720192],2
1135,36_charge_108,24,0.0,0.0,67.69453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.7783,125.710464,0.0,0.0,0.0,0.0,400.72974,0.0,0.0,0.0,245.7783,125.710464,0.0,0.0,0.0,0.0,400.72974,0.0,[0.84778431],2
1136,36_charge_109,24,0.0,0.0,68.59237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.19807,131.175,0.0,0.0,0.0,0.0,381.0297,0.0,0.0,0.0,224.19807,131.175,0.0,0.0,0.0,0.0,381.0297,0.0,[0.84209274],2
1137,36_charge_110,24,0.0,0.0,68.3043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.85056,124.84812,0.0,0.0,0.0,0.0,370.02695,0.0,0.0,0.0,220.85056,124.84812,0.0,0.0,0.0,0.0,370.02695,0.0,[0.83610901],2
1138,36_charge_111,24,0.0,0.0,68.41743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.1697,109.946,0.0,0.0,0.0,0.0,356.93008,0.0,0.0,0.0,227.1697,109.946,0.0,0.0,0.0,0.0,356.93008,0.0,[0.83379885],2
1139,36_charge_112,24,0.0,0.0,19.492052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.09229,0.5566187,0.0,0.0,0.0,0.0,138.14908,0.0,0.0,0.0,134.09229,0.5566187,0.0,0.0,0.0,0.0,138.14908,0.0,[0.83909369],2
1140,36_charge_113,24,0.0,0.0,65.355545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.79974,92.40812,0.0,0.0,0.0,0.0,386.03613,0.0,0.0,0.0,270.79974,92.40812,0.0,0.0,0.0,0.0,386.03613,0.0,[1.22203122],2
1141,36_charge_114,24,0.0,0.0,67.116554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.16257,112.43497,0.0,0.0,0.0,0.0,380.27863,0.0,0.0,0.0,243.16257,112.43497,0.0,0.0,0.0,0.0,380.27863,0.0,[0.84567016],2
1142,36_charge_115,24,0.0,0.0,67.139854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.7455,110.03818,0.0,0.0,0.0,0.0,373.92566,0.0,0.0,0.0,239.7455,110.03818,0.0,0.0,0.0,0.0,373.92566,0.0,[0.84013935],2
1143,36_charge_116,24,0.0,0.0,67.49873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.82892,115.957344,0.0,0.0,0.0,0.0,372.63495,0.0,0.0,0.0,234.82892,115.957344,0.0,0.0,0.0,0.0,372.63495,0.0,[0.83657365],2
1144,36_charge_117,24,0.0,0.0,67.20881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.37958,108.93868,0.0,0.0,0.0,0.0,370.37302,0.0,0.0,0.0,238.37958,108.93868,0.0,0.0,0.0,0.0,370.37302,0.0,[0.8352146],2
1145,36_charge_118,24,0.0,0.0,67.37101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.63818,96.97301,0.0,0.0,0.0,0.0,360.33932,0.0,0.0,0.0,243.63818,96.97301,0.0,0.0,0.0,0.0,360.33932,0.0,[0.83299517],2
1146,36_charge_119,24,0.0,0.0,66.065315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.52649,100.60721,0.0,0.0,0.0,0.0,368.1038,0.0,0.0,0.0,242.52649,100.60721,0.0,0.0,0.0,0.0,368.1038,0.0,[0.83212079],2
1147,36_charge_120,24,0.0,0.0,66.00525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.37889,103.47137,0.0,0.0,0.0,0.0,366.52075,0.0,0.0,0.0,241.37889,103.47137,0.0,0.0,0.0,0.0,366.52075,0.0,[0.83342254],2
1148,36_charge_121,24,0.0,0.0,66.0855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.81918,103.23247,0.0,0.0,0.0,0.0,367.01117,0.0,0.0,0.0,239.81918,103.23247,0.0,0.0,0.0,0.0,367.01117,0.0,[0.82972508],2
1149,36_charge_122,24,0.0,0.0,66.06753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.60168,100.27148,0.0,0.0,0.0,0.0,366.7866,0.0,0.0,0.0,241.60168,100.27148,0.0,0.0,0.0,0.0,366.7866,0.0,[0.83120626],2
1150,36_charge_123,24,0.0,0.0,65.63458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.37547,87.10203,0.0,0.0,0.0,0.0,355.98523,0.0,0.0,0.0,248.37547,87.10203,0.0,0.0,0.0,0.0,355.98523,0.0,[0.8301763],2
1151,36_charge_124,24,0.0,0.0,65.14179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.98016,93.8586,0.0,0.0,0.0,0.0,361.80307,0.0,0.0,0.0,246.98016,93.8586,0.0,0.0,0.0,0.0,361.80307,0.0,[0.83051157],2
